Unnamed: 0,_id,ltable_ID,rtable_ID,ltable_Album,ltable_Artist,ltable_Release Date,rtable_Album,rtable_Artist,rtable_Release Date
2533,2533,a659,b2797,...of the dark light,suffocation,Jun 9 2017,...of the dark light,suffocation,Jun 9 2017
2536,2536,a66,b3153,blue lips,tove lo,Nov 17 2017,blue lips,tove lo,Nov 17 2017
2538,2538,a662,b2746,relaxer,alt-j,Jun 2 2017,relaxer,alt-j,Jun 2 2017
2539,2539,a663,b2753,dua lipa,dua lipa,Jun 2 2017,dua lipa,dua lipa,Jun 2 2017
2542,2542,a664,b2763,is this the life we really want?,roger waters,Jun 2 2017,is this the life we really want?,roger waters,Jun 2 2017
2543,2543,a666,b2751,waiting on a song,dan auerbach,Jun 2 2017,waiting on a song,dan auerbach,Jun 2 2017
2544,2544,a667,b2764,home counties,saint etienne,Jun 2 2017,home counties,saint etienne,Jun 2 2017
2546,2546,a67,b3148,low in high school,morrissey,Nov 17 2017,low in high school,morrissey,Nov 17 2017
2549,2549,a676,b2749,gone now,bleachers,Jun 2 2017,gone now,bleachers,Jun 2 2017
2552,2552,a678,b2747,city of no reply,amber coffman,Jun 2 2017,city of no reply,amber coffman,Jun 2 2017
2556,2556,a683,b2755,hopeless fountain kingdom,halsey,Jun 2 2017,hopeless fountain kingdom,halsey,Jun 2 2017
2559,2559,a685,b2623,towards language,arve henriksen,Jun 2 2017,towards language,arve henriksen,May 5 2017
2562,2562,a687,b2745,last young renegade,all time low,Jun 2 2017,last young renegade,all time low,Jun 2 2017
2564,2564,a688,b2743,two parts viper,'68,Jun 2 2017,two parts viper,'68,Jun 2 2017
2565,2565,a689,b2754,life is good,flogging molly,Jun 2 2017,life is good,flogging molly,Jun 2 2017
2568,2568,a69,b3147,if all i was was black,mavis staples,Nov 17 2017,if all i was was black,mavis staples,Nov 17 2017
2571,2571,a694,b2725,different days,the charlatans uk,May 26 2017,different days,the charlatans,May 26 2017
2576,2576,a696,b2738,diversions vol. 4: the songs and poems of molly drake,the unthanks,May 26 2017,the songs and poems of molly drake,the unthanks,May 26 2017
2588,2588,a701,b2726,black laden crown,danzig,May 26 2017,black laden crown,danzig,May 26 2017
2589,2589,a703,b2732,teenage emotions,lil yachty,May 26 2017,teenage emotions,lil yachty,May 26 2017
2594,2594,a705,b2723,true to self,bryson tiller,May 26 2017,true to self,bryson tiller,May 26 2017
2597,2597,a709,b2695,world be gone,erasure,May 19 2017,world be gone,erasure,May 19 2017
2612,2612,a712,b2699,modern kosmology,jane weaver,May 19 2017,modern kosmology,jane weaver,May 19 2017
2618,2618,a713,b2706,goths,the mountain goats,May 19 2017,goths,the mountain goats,May 19 2017
2623,2623,a718,b2704,one more light,linkin park,May 19 2017,one more light,linkin park,May 19 2017
2625,2625,a719,b2693,stubborn persistent illusions,do make say think,May 19 2017,stubborn persistent illusions,do make say think,May 19 2017
2626,2626,a721,b2700,black origami,jlin,May 19 2017,black origami,jlin,May 19 2017
2627,2627,a722,b2690,party,aldous harding,May 19 2017,party,aldous harding,May 19 2017
2628,2628,a724,b2689,shake the shudder,!!! [chik chik chik],May 19 2017,shake the shudder,!!!,May 19 2017
2630,2630,a726,b2696,the king & i,faith evans and the notorious b.i.g.,May 19 2017,the king & i,faith evans and the notorious b.i.g.,May 19 2017
2648,2648,a737,b2710,burials in several earths,radiophonic workshop,May 19 2017,burials in several earths,radiophonic workshop,May 19 2017
2650,2650,a741,b2694,reaching into infinity,dragonforce,May 19 2017,reaching into infinity,dragonforce,May 19 2017
2653,2653,a742,b2714,neva left,snoop dogg,May 19 2017,neva left,snoop dogg,May 19 2017
2655,2655,a744,b2675,a kind revolution,paul weller,May 12 2017,a kind revolution,paul weller,May 12 2017
2656,2656,a745,b2663,powerplant,girlpool,May 12 2017,powerplant,girlpool,May 12 2017
2658,2658,a747,b2676,pageant,pwr bttm,May 12 2017,pageant,pwr bttm,May 12 2017
2659,2659,a75,b3141,romaplasm,baths,Nov 17 2017,romaplasm,baths,Nov 17 2017
2661,2661,a751,b2680,white knight,todd rundgren,May 12 2017,white knight,todd rundgren,May 12 2017
2662,2662,a753,b2665,harry styles,harry styles,May 12 2017,harry styles,harry styles,May 12 2017
2663,2663,a754,b2682,welcome home,zac brown band,May 12 2017,welcome home,zac brown band,May 12 2017
2665,2665,a755,b2674,after laughter,paramore,May 12 2017,after laughter,paramore,May 12 2017
2667,2667,a757,b2668,common sense,j hus,May 12 2017,common sense,j hus,May 12 2017
2670,2670,a760,b2659,kickin child: lost columbia album 1965,dion,May 12 2017,kickin' child: the lost album 1965,dion,May 12 2017
2687,2687,a763,b2670,bloom,machine gun kelly,May 12 2017,bloom,machine gun kelly,May 12 2017
2688,2688,a764,b2626,pollinator,blondie,May 5 2017,pollinator,blondie,May 5 2017
2689,2689,a765,b2647,the weather,pond,May 5 2017,the weather,pond,May 5 2017
2692,2692,a766,b2624,in•ter a•li•a,at the drive-in,May 5 2017,in•ter a•li•a,at the drive-in,May 5 2017
2693,2693,a768,b2619,in spades,the afghan whigs,May 5 2017,in spades,the afghan whigs,May 5 2017
2695,2695,a769,b2650,slowdive,slowdive,May 5 2017,slowdive,slowdive,May 5 2017
2697,2697,a770,b2646,no shape,perfume genius,May 5 2017,no shape,perfume genius,May 5 2017
2698,2698,a771,b2642,this old dog,mac demarco,May 5 2017,this old dog,mac demarco,May 5 2017
2700,2700,a775,b2639,for crying out loud,kasabian,May 5 2017,for crying out loud,kasabian,May 5 2017
2701,2701,a777,b2630,"from a room, vol. 1",chris stapleton,May 5 2017,from a room: volume 1,chris stapleton,May 5 2017
2706,2706,a78,b3151,everyday is christmas,sia,Nov 17 2017,everyday is christmas,sia,Nov 17 2017
2707,2707,a780,b2635,compassion,forest swords,May 5 2017,compassion,forest swords,May 5 2017
2708,2708,a782,b2638,halo,juana molina,May 5 2017,halo,juana molina,May 5 2017
2709,2709,a784,b2629,versus,carl craig,May 5 2017,versus,carl craig,May 5 2017
2710,2710,a785,b2633,turn up the quiet,diana krall,May 5 2017,turn up the quiet,diana krall,May 5 2017
2719,2719,a792,b2641,everybody,logic,May 5 2017,everybody,logic,May 5 2017
2720,2720,a793,b2627,all the beauty in this whole life,brother ali,May 5 2017,all the beauty in this whole life,brother ali,May 5 2017
2721,2721,a797,b2625,big walnuts yonder,big walnuts yonder,May 5 2017,big walnuts yonder,big walnuts yonder,May 5 2017
2723,2723,a798,b2634,fresh air,faust,May 5 2017,fresh air,faust,May 5 2017
2726,2726,a800,b2651,tajmo,taj mahal,May 5 2017,tajmo,taj mahal and keb' mo',May 5 2017
2727,2727,a803,b2606,gargoyle,mark lanegan band,Apr 28 2017,gargoyle,mark lanegan band,Apr 28 2017
2729,2729,a808,b2590,volume 1,bnqt,Apr 28 2017,volume 1,bnqt,Apr 28 2017
2730,2730,a809,b2611,what now,sylvan esso,Apr 28 2017,what now,sylvan esso,Apr 28 2017
2731,2731,a810,b2595,pleasure,feist,Apr 28 2017,pleasure,feist,Apr 28 2017
2732,2732,a811,b2597,humanz,gorillaz,Apr 28 2017,humanz,gorillaz,Apr 28 2017
2735,2735,a815,b2608,visuals,mew,Apr 28 2017,visuals,mew,Apr 28 2017
2739,2739,a817,b2600,sad clowns & hillbillies,john mellencamp,Apr 28 2017,sad clowns & hillbillies,john mellencamp,Apr 28 2017
2742,2742,a818,b2615,god's problem child,willie nelson,Apr 28 2017,god's problem child,willie nelson,Apr 28 2017
2743,2743,a820,b2607,strength of a woman,mary j. blige,Apr 28 2017,strength of a woman,mary j. blige,Apr 28 2017
2749,2749,a823,b2609,makes me sick,new found glory,Apr 28 2017,makes me sick,new found glory,Apr 28 2017
2751,2751,a826,b2612,the walls will fall [ep],terror,Apr 28 2017,the walls will fall,terror,Apr 28 2017
2752,2752,a828,b2614,shine,wale,Apr 28 2017,shine,wale,Apr 28 2017
2769,2769,a832,b2571,be myself,sheryl crow,Apr 21 2017,be myself,sheryl crow,Apr 21 2017
2770,2770,a833,b2561,narkopop,gas,Apr 21 2017,narkopop,gas,Apr 21 2017
2771,2771,a834,b2570,robyn hitchcock,robyn hitchcock,Apr 21 2017,robyn hitchcock,robyn hitchcock,Apr 21 2017
2772,2772,a835,b2563,life. love. flesh. blood,imelda may,Apr 21 2017,life love flesh blood,imelda may,Apr 21 2017
2774,2774,a836,b2569,americana,ray davies,Apr 21 2017,americana,ray davies,Apr 21 2017
2775,2775,a837,b2551,wrangled,angaleena presley,Apr 21 2017,wrangled,angaleena presley,Apr 21 2017
2776,2776,a840,b2566,risk to exist,maxïmo park,Apr 21 2017,risk to exist,maxïmo park,Apr 21 2017
2777,2777,a841,b2237,2016 atomized,the raveonettes,Apr 21 2017,2016 atomized,the raveonettes,Feb 17 2017
2779,2779,a845,b2564,8,incubus,Apr 21 2017,8,incubus,Apr 21 2017
2780,2780,a846,b2575,you are we,while she sleeps,Apr 21 2017,you are we,while she sleeps,Apr 21 2017
2781,2781,a847,b2559,guppy,charly bliss,Apr 21 2017,guppy,charly bliss,Apr 21 2017
2782,2782,a848,b2568,novum,procol harum,Apr 21 2017,novum,procol harum,Apr 21 2017
2784,2784,a85,b3142,i knew you when,bob seger,Nov 17 2017,i knew you when,bob seger,Nov 17 2017
2786,2786,a851,b2573,jump on board,texas,Apr 21 2017,jump on board,texas,Apr 21 2017
2787,2787,a852,b2555,love and war,brad paisley,Apr 21 2017,love and war,brad paisley,Apr 21 2017
2791,2791,a856,b2533,season high,little dragon,Apr 14 2017,season high,little dragon,Apr 14 2017
2793,2793,a857,b2543,azd,actress,Apr 14 2017,azd,actress,Apr 17 2017
2795,2795,a86,b3130,jupiter calling,the corrs,Nov 10 2017,jupiter calling,the corrs,Nov 10 2017
2799,2799,a861,b2532,damn.,kendrick lamar,Apr 14 2017,damn.,kendrick lamar,Apr 14 2017
2803,2803,a862,b2531,the search for everything,john mayer,Apr 14 2017,the search for everything,john mayer,Apr 14 2017
2805,2805,a866,b2537,playboi carti [mixtape],playboi carti,Apr 14 2017,playboi carti,playboi carti,Apr 14 2017
2806,2806,a868,b2480,that's your lot,blaenavon,Apr 7 2017,that's your lot,blaenavon,Apr 7 2017
2808,2808,a87,b3136,kid kruschev,sleigh bells,Nov 10 2017,kid kruschev,sleigh bells,Nov 10 2017
2809,2809,a871,b2494,the  far field,future islands,Apr 7 2017,the far field,future islands,Apr 7 2017
2810,2810,a872,b2467,silver/lead,wire,Apr 7 2017,silver/lead,wire,Mar 31 2017
2811,2811,a874,b2491,pure comedy,father john misty,Apr 7 2017,pure comedy,father john misty,Apr 7 2017
2819,2819,a875,b2508,whiteout conditions,the new pornographers,Apr 7 2017,whiteout conditions,the new pornographers,Apr 7 2017
2822,2822,a876,b2516,"sincerely, future pollution",timber timbre,Apr 7 2017,"sincerely, future pollution",timber timbre,Apr 7 2017
2823,2823,a879,b2504,hopeless romantic,michelle branch,Apr 7 2017,hopeless romantic,michelle branch,Apr 7 2017
2824,2824,a880,b2475,arca,arca,Apr 7 2017,arca,arca,Apr 7 2017
2825,2825,a881,b2497,all-amerikkkan bada$$,joey bada$$,Apr 7 2017,all-amerikkkan bada$$,joey badass,Apr 7 2017
2828,2828,a882,b2496,august by cake,guided by voices,Apr 7 2017,august by cake,guided by voices,Apr 7 2017
2829,2829,a885,b2499,double roses,karen elson,Apr 7 2017,double roses,karen elson,Apr 7 2017
2830,2830,a886,b2473,belladonna of sadness,alexandra savior,Apr 7 2017,belladonna of sadness,alexandra savior,Apr 7 2017
2833,2833,a887,b2518,the  assassination of julius caesar,ulver,Apr 7 2017,the assassination of julius caesar,ulver,Apr 7 2017
2834,2834,a889,b2511,belong,san fermin,Apr 7 2017,belong,san fermin,Apr 7 2017
2837,2837,a89,b3137,reputation,taylor swift,Nov 10 2017,reputation,taylor swift,Nov 10 2017
2838,2838,a890,b2479,love in the 4th dimension,the big moon,Apr 7 2017,love in the 4th dimension,the big moon,Apr 7 2017
2848,2848,a891,b2483,l.a. divine,cold war kids,Apr 7 2017,l.a. divine,cold war kids,Apr 7 2017
2849,2849,a893,b2482,death peak,clark,Apr 7 2017,death peak,clark,Apr 7 2017
2850,2850,a894,b2521,the world's best american band,white reaper,Apr 7 2017,the world's best american band,white reaper,Apr 7 2017
2853,2853,a895,b2481,memories: do not open,the chainsmokers,Apr 7 2017,memories...do not open,the chainsmokers,Apr 7 2017
2861,2861,a896,b2490,coming home,falling in reverse,Apr 7 2017,coming home,falling in reverse,Apr 7 2017
2871,2871,a897,b2512,more scared of you than you are of me,the smith street band,Apr 7 2017,more scared of you than you are of me,the smith street band,Apr 7 2017
2873,2873,a898,b2498,every where is some where,k.flay,Apr 7 2017,every where is some where,k.flay,Apr 7 2017
2874,2874,a899,b2520,wyw,wear your wounds,Apr 7 2017,wyw,wear your wounds,Apr 7 2017
2879,2879,a904,b2513,thunder of the gods,sun ra,Apr 7 2017,thunder of the gods,sun ra and his arkestra,Apr 7 2017
2907,2907,a909,b2438,you only live 2wice,freddie gibbs,Mar 31 2017,you only live 2wice,freddie gibbs,Mar 31 2017
2909,2909,a910,b2461,close ties,rodney crowell,Mar 31 2017,close ties,rodney crowell,Mar 31 2017
2910,2910,a913,b2430,mental illness,aimee mann,Mar 31 2017,mental illness,aimee mann,Mar 31 2017
2911,2911,a914,b2440,silver eye,goldfrapp,Mar 31 2017,silver eye,goldfrapp,Mar 31 2017
2912,2912,a915,b2453,emperor of sand,mastodon,Mar 31 2017,emperor of sand,mastodon,Mar 31 2017
2913,2913,a917,b2448,in the same room,julia holter,Mar 31 2017,in the same room,julia holter,Mar 31 2017
2917,2917,a918,b2431,triplicate,bob dylan,Mar 31 2017,triplicate,bob dylan,Mar 31 2017
2919,2919,a92,b3134,interiors,quicksand,Nov 10 2017,interiors,quicksand,Nov 10 2017
2920,2920,a922,b2434,star stuff,chaz bundick,Mar 31 2017,star stuff,chaz bundick meets the mattson 2,Mar 31 2017
2921,2921,a923,b2433,let the dancers inherit the party,british sea power,Mar 31 2017,let the dancers inherit the party,british sea power,Mar 31 2017
2922,2922,a924,b2445,automaton,jamiroquai,Mar 31 2017,automaton,jamiroquai,Mar 31 2017
2924,2924,a925,b2457,the ride,nelly furtado,Mar 31 2017,the ride,nelly furtado,Mar 31 2017
2925,2925,a927,b2432,bloodlust,body count,Mar 31 2017,bloodlust,body count,Mar 31 2017
2928,2928,a930,b2454,brand new day,the mavericks,Mar 31 2017,brand new day,the mavericks,Mar 31 2017
2932,2932,a936,b2403,damage and joy,the jesus and mary chain,Mar 24 2017,damage and joy,the jesus and mary chain,Mar 24 2017
2940,2940,a938,b2396,we all want the same things,craig finn,Mar 24 2017,we all want the same things,craig finn,Mar 24 2017
2941,2941,a939,b2421,doris & the daggers,spiral stairs,Mar 24 2017,doris & the daggers,spiral stairs,Mar 24 2017
2942,2942,a940,b2397,"eternity, in your arms",creeper,Mar 24 2017,"eternity, in your arms",creeper,Mar 24 2017
2943,2943,a941,b2411,a crow looked at me,mount eerie,Mar 24 2017,a crow looked at me,mount eerie,Mar 24 2017
2947,2947,a945,b2418,joy comes back,ruthie foster,Mar 24 2017,joy comes back,ruthie foster,Mar 24 2017
2952,2952,a949,b2413,heartless,pallbearer,Mar 24 2017,heartless,pallbearer,Mar 24 2017
2958,2958,a952,b2420,from deewee,soulwax,Mar 24 2017,from deewee,soulwax,Mar 24 2017
2959,2959,a953,b2398,grow up,desperate journalist,Mar 24 2017,grow up,desperate journalist,Mar 24 2017
2960,2960,a954,b2416,the wild,raekwon,Mar 24 2017,the wild,raekwon,Mar 24 2017
2962,2962,a955,b2402,the afterlove,james blunt,Mar 24 2017,the afterlove,james blunt,Mar 24 2017
2968,2968,a964,b2401,at what cost,goldlink,Mar 24 2017,at what cost,goldlink,Mar 24 2017
2972,2972,a971,b2379,you're not as _____ as you think,sorority noise,Mar 17 2017,you're not as _____ as you think,sorority noise,Mar 17 2017
2973,2973,a972,b2368,spirit,depeche mode,Mar 17 2017,spirit,depeche mode,Mar 17 2017
2974,2974,a974,b2380,hot thoughts,spoon,Mar 17 2017,hot thoughts,spoon,Mar 17 2017
2977,2977,a975,b2367,salutations,conor oberst,Mar 17 2017,salutations,conor oberst,Mar 17 2017
2978,2978,a976,b2376,in mind,real estate,Mar 17 2017,in mind,real estate,Mar 17 2017
2981,2981,a980,b2374,obituary,obituary,Mar 17 2017,obituary,obituary,Mar 17 2017
2983,2983,a981,b2377,rather you than me,rick ross,Mar 17 2017,rather you than me,rick ross,Mar 17 2017
2985,2985,a982,b2375,climate change,pitbull,Mar 17 2017,climate change,pitbull,Mar 17 2017
2988,2988,a983,b2383,so good,zara larsson,Mar 17 2017,so good,zara larsson,Mar 17 2017
2989,2989,a984,b2333,50:50@50,fairport convention,Mar 17 2017,50:50@50,fairport convention,Mar 10 2017
2990,2990,a987,b2334,millport,greg graffin,Mar 10 2017,millport,greg graffin,Mar 10 2017
2994,2994,a990,b2352,heartworms,the shins,Mar 10 2017,heartworms,the shins,Mar 10 2017
2995,2995,a991,b2354,the  order of time,valerie june,Mar 10 2017,the order of time,valerie june,Mar 10 2017
2996,2996,a992,b2342,semper femina,laura marling,Mar 10 2017,semper femina,laura marling,Mar 10 2017
2998,2998,a993,b2343,50 song memoir,magnetic fields,Mar 10 2017,50 song memoir,the magnetic fields,Mar 10 2017
2999,2999,a994,b2336,the navigator,hurray for the riff raff,Mar 10 2017,the navigator,hurray for the riff raff,Mar 10 2017
3003,3003,a996,b2331,godless prophets & the migrant flora,darkest hour,Mar 10 2017,godless prophets & the migrant flora,darkest hour,Mar 10 2017
3004,3004,a997,b2338,everybody works,jay som,Mar 10 2017,everybody works,jay som,Mar 10 2017
3005,3005,a999,b2353,yours conditionally,tennis,Mar 10 2017,yours conditionally,tennis,Mar 10 2017
